Hora;Fecha;Precio Bolsa Nacional
P8;2023-03-09; 424,0 
P8;2023-03-10; 377,9 
P8;2023-03-11; 310,9 
P8;2023-03-12; 282,9 
P8;2023-03-13; 239,7 
P8;2023-03-14; 151,7 
P8;2023-03-15; 149,8 
P8;2023-03-16; 140,5 
P8;2023-03-17; 147,8 
P8;2023-03-18; 145,8 
P8;2023-03-19; 161,3 
P8;2023-03-20; 161,0 
P8;2023-03-21; 283,2 
P8;2023-03-22; 283,9 
P8;2023-03-23; 322,3 
P8;2023-03-24; 310,0 
P8;2023-03-25; 226,1 
P8;2023-03-26; 149,9 
P8;2023-03-27; 125,2 
P8;2023-03-28; 150,9 
P8;2023-03-29; 123,1 
P8;2023-03-30; 124,5 
P8;2023-03-31; 121,5 
P8;2023-04-01; 126,4 
P8;2023-04-02; 138,6 
P8;2023-04-03; 137,1 
P8;2023-04-04; 135,3 
P8;2023-04-05; 139,2 
P8;2023-04-06; 140,3 
P8;2023-04-07; 132,6 
P8;2023-04-08; 134,0 
P8;2023-04-09; 122,7 
P8;2023-04-10; 132,9 
P8;2023-04-11; 133,5 
P8;2023-04-12; 295,6 
P8;2023-04-13; 209,6 
P8;2023-04-14; 205,7 
P8;2023-04-15; 192,3 
P8;2023-04-16; 210,1 
P8;2023-04-17; 289,1 
P8;2023-04-18; 285,1 
P8;2023-04-19; 255,4 
P8;2023-04-20; 304,2 
P8;2023-04-21; 307,8 
P8;2023-04-22; 326,9 
P8;2023-04-23; 331,8 
P8;2023-04-24; 340,2 
P8;2023-04-25; 323,7 
P8;2023-04-26; 317,8 
P8;2023-04-27; 258,8 
P8;2023-04-28; 224,6 
P8;2023-04-29; 127,0 
P8;2023-04-30; 209,6 
P8;2023-05-01; 126,0 
P8;2023-05-02; 198,0 
P8;2023-05-03; 213,0 
P8;2023-05-04; 221,0 
P8;2023-05-05; 291,7 
P8;2023-05-06; 280,9 
P8;2023-05-07; 335,3 
P8;2023-05-08; 379,1 
P8;2023-05-09; 479,5 
P8;2023-05-10; 571,1 
P8;2023-05-11; 595,5 
P8;2023-05-12; 552,7 
P8;2023-05-13; 706,9 
P8;2023-05-14; 630,9 
P8;2023-05-15; 727,4 
P8;2023-05-16; 790,3 
P8;2023-05-17; 791,5 
P8;2023-05-18; 810,8 
P8;2023-05-19; 813,0 
P8;2023-05-20; 833,0 
P8;2023-05-21; 431,3 
P8;2023-05-22; 788,5 
P8;2023-05-23; 801,4 
P8;2023-05-24; 791,0 
P8;2023-05-25; 781,9 
P8;2023-05-26; 778,4 
P8;2023-05-27; 478,8 
P8;2023-05-28; 325,8 
P8;2023-05-29; 409,1 
P8;2023-05-30; 390,3 
P8;2023-05-31; 345,1 
P8;2023-06-01; 335,1 
P8;2023-06-02; 232,4 
P8;2023-06-03; 231,2 
P8;2023-06-04; 177,5 
P8;2023-06-05; 252,7 
P8;2023-06-06; 300,1 
P8;2023-06-07; 310,6 
P8;2023-06-08; 321,5 
P8;2023-06-09; 297,5 
P8;2023-06-10; 283,1 
P8;2023-06-11; 260,4 
P8;2023-06-12; 292,2 
P8;2023-06-13; 283,8 
P8;2023-06-14; 294,7 
P8;2023-06-15; 332,1 
P8;2023-06-16; 384,8 
P8;2023-06-17; 430,8 
P8;2023-06-18; 439,3 
P8;2023-06-19; 495,8 
P8;2023-06-20; 595,8 
P8;2023-06-21; 674,9 
P8;2023-06-22; 756,4 
P8;2023-06-23; 820,9 
P8;2023-06-24; 892,2 
P8;2023-06-25; 581,7 
P8;2023-06-26; 851,2 
P8;2023-06-27; 584,4 
P8;2023-06-28; 586,8 
P8;2023-06-29; 447,6 
P8;2023-06-30; 492,5 
P8;2023-07-01; 519,2 
P8;2023-07-02; 489,2 
P8;2023-07-03; 380,7 
P8;2023-07-04; 543,9 
P8;2023-07-05; 623,1 
P8;2023-07-06; 613,5 
P8;2023-07-07; 606,7 
P8;2023-07-08; 500,9 
P8;2023-07-09; 443,4 
P8;2023-07-10; 488,0 
P8;2023-07-11; 500,6 
P8;2023-07-12; 500,4 
P8;2023-07-13; 605,4 
P8;2023-07-14; 649,2 
P8;2023-07-15; 649,0 
P8;2023-07-16; 647,8 
P8;2023-07-17; 514,5 
P8;2023-07-18; 508,8 
P8;2023-07-19; 446,7 
P8;2023-07-20; 320,2 
P8;2023-07-21; 327,9 
P8;2023-07-22; 327,6 
P8;2023-07-23; 238,0 
P8;2023-07-24; 470,8 
P8;2023-07-25; 500,2 
P8;2023-07-26; 430,5 
P8;2023-07-27; 424,5 
P8;2023-07-28; 422,0 
P8;2023-07-29; 414,0 
P8;2023-07-30; 493,6 
P8;2023-07-31; 560,0 
P8;2023-08-01; 406,7 
P8;2023-08-02; 476,6 
P8;2023-08-03; 427,3 
P8;2023-08-04; 466,2 
P8;2023-08-05; 433,2 
P8;2023-08-06; 466,5 
P8;2023-08-07; 229,0 
P8;2023-08-08; 466,6 
P8;2023-08-09; 503,0 
P8;2023-08-10; 714,5 
P8;2023-08-11; 724,6 
P8;2023-08-12; 713,3 
P8;2023-08-13; 575,8 
P8;2023-08-14; 731,9 
P8;2023-08-15; 726,0 
P8;2023-08-16; 738,4 
P8;2023-08-17; 805,3 
P8;2023-08-18; 763,5 
P8;2023-08-19; 712,6 
P8;2023-08-20; 353,8 
P8;2023-08-21; 326,4 
P8;2023-08-22; 308,0 
P8;2023-08-23; 197,8 
P8;2023-08-24; 191,5 
P8;2023-08-25; 103,3 
P8;2023-08-26; 176,0 
P8;2023-08-27; 102,7 
P8;2023-08-28; 302,6 
P8;2023-08-29; 506,4 
P8;2023-08-30; 767,3 
P8;2023-08-31; 797,6 
P8;2023-09-01; 815,9 
P8;2023-09-02; 874,0 
P8;2023-09-03; 920,1 
P8;2023-09-04; 977,5 
P8;2023-09-05; 981,1 
P8;2023-09-06; 985,0 
P8;2023-09-07; 1.000,0 
P8;2023-09-08; 1.018,3 
P8;2023-09-09; 1.047,0 
P8;2023-09-10; 1.018,1 
P8;2023-09-11; 1.056,0 
P8;2023-09-12; 1.055,5 
P8;2023-09-13; 1.058,4 
P8;2023-09-14; 1.058,4 
P8;2023-09-15; 1.059,1 
P8;2023-09-16; 1.059,3 
P8;2023-09-17; 668,0 
P8;2023-09-18; 1.059,3 
P8;2023-09-19; 1.009,0 
P8;2023-09-20; 1.008,9 
P8;2023-09-21; 1.059,0 
P8;2023-09-22; 1.060,0 
P8;2023-09-23; 1.061,0 
P8;2023-09-24; 747,9 
P8;2023-09-25; 1.060,5 
P8;2023-09-26; 1.061,5 
P8;2023-09-27; 1.009,0 
P8;2023-09-28; 1.012,8 
P8;2023-09-29; 1.013,3 
P8;2023-09-30; 1.008,7 
P8;2023-10-01; 1.061,1 
P8;2023-10-02; 1.062,2 
P8;2023-10-03; 1.062,5 
P8;2023-10-04; 1.047,6 
P8;2023-10-05; 1.047,6 
P8;2023-10-06; 1.084,6 
P8;2023-10-07; 1.084,8 
P8;2023-10-08; 946,4 
P8;2023-10-09; 950,9 
P8;2023-10-10; 950,7 
P8;2023-10-11; 1.008,9 
P8;2023-10-12; 865,8 
P8;2023-10-13; 945,7 
P8;2023-10-14; 1.060,1 
P8;2023-10-15; 855,7 
P8;2023-10-16; 1.062,2 
P8;2023-10-17; 1.075,7 
P8;2023-10-18; 1.206,0 
P8;2023-10-19; 1.269,7 
P8;2023-10-20; 1.297,2 
P8;2023-10-21; 1.245,8 
P8;2023-10-22; 1.114,8 
P8;2023-10-23; 1.165,6 
P8;2023-10-24; 1.497,2 
P8;2023-10-25; 801,7 
P8;2023-10-26; 697,4 
P8;2023-10-27; 632,6 
P8;2023-10-28; 410,6 
P8;2023-10-29; 292,6 
P8;2023-10-30; 454,2 
P8;2023-10-31; 455,5 
P8;2023-11-01; 245,9 
P8;2023-11-02; 357,8 
P8;2023-11-03; 236,8 
P8;2023-11-04; 599,6 
P8;2023-11-05; 110,3 
P8;2023-11-06; 108,9 
P8;2023-11-07; 428,0 
P8;2023-11-08; 336,8 
P8;2023-11-09; 403,6 
P8;2023-11-10; 499,2 
P8;2023-11-11; 471,3 
P8;2023-11-12; 554,9 
P8;2023-11-13; 569,7 
P8;2023-11-14; 812,2 
P8;2023-11-15; 803,4 
P8;2023-11-16; 705,4 
P8;2023-11-17; 552,2 
P8;2023-11-18; 385,3 
P8;2023-11-19; 290,9 
P8;2023-11-20; 275,5 
P8;2023-11-21; 211,5 
P8;2023-11-22; 105,3 
P8;2023-11-23; 101,0 
P8;2023-11-24; 405,4 
P8;2023-11-25; 360,2 
P8;2023-11-26; 250,6 
P8;2023-11-27; 395,5 
P8;2023-11-28; 453,5 
P8;2023-11-29; 452,1 
P8;2023-11-30; 591,2 
P8;2023-12-01; 656,4 
P8;2023-12-02; 728,9 
P8;2023-12-03; 620,8 
P8;2023-12-04; 729,8 
P8;2023-12-05; 753,8 
P8;2023-12-06; 803,8 
P8;2023-12-07; 802,6 
P8;2023-12-08; 763,6 
P8;2023-12-09; 830,1 
P8;2023-12-10; 818,9 
P8;2023-12-11; 920,7 
P8;2023-12-12; 911,9 
P8;2023-12-13; 853,9 
P8;2023-12-14; 849,5 
P8;2023-12-15; 848,1 
P8;2023-12-16; 853,6 
P8;2023-12-17; 723,9 
P8;2023-12-18; 751,9 
P8;2023-12-19; 704,0 
P8;2023-12-20; 557,2 
P8;2023-12-21; 493,3 
P8;2023-12-22; 472,7 
P8;2023-12-23; 492,6 
P8;2023-12-24; 492,1 
P8;2023-12-25; 404,6 
P8;2023-12-26; 399,9 
P8;2023-12-27; 394,4 
P8;2023-12-28; 364,8 
P8;2023-12-29; 294,3 
P8;2023-12-30; 99,4 
P8;2023-12-31; 153,0 
P8;2024-01-01; 95,9 
P8;2024-01-02; 360,2 
P8;2024-01-03; 429,5 
P8;2024-01-04; 520,0 
P8;2024-01-05; 609,5 
P8;2024-01-06; 609,6 
P8;2024-01-07; 618,2 
P8;2024-01-08; 559,2 
P8;2024-01-09; 671,2 
P8;2024-01-10; 636,0 
P8;2024-01-11; 679,0 
P8;2024-01-12; 649,0 
P8;2024-01-13; 629,0 
P8;2024-01-14; 519,2 
P8;2024-01-15; 603,4 
P8;2024-01-16; 603,2 
P8;2024-01-17; 563,1 
P8;2024-01-18; 549,1 
P8;2024-01-19; 523,2 
P8;2024-01-20; 519,3 
P8;2024-01-21; 449,4 
P8;2024-01-22; 501,3 
P8;2024-01-23; 483,6 
P8;2024-01-24; 484,1 
P8;2024-01-25; 472,1 
P8;2024-01-26; 452,7 
P8;2024-01-27; 450,3 
P8;2024-01-28; 509,5 
P8;2024-01-29; 569,2 
P8;2024-01-30; 616,4 
P8;2024-01-31; 620,2 
P8;2024-02-01; 691,3 
P8;2024-02-02; 695,4 
P8;2024-02-03; 664,9 
P8;2024-02-04; 441,1 
P8;2024-02-05; 640,5 
P8;2024-02-06; 632,2 
P8;2024-02-07; 565,5 
P8;2024-02-08; 408,7 
P8;2024-02-09; 506,1 
P8;2024-02-10; 511,0 
P8;2024-02-11; 523,0 
P8;2024-02-12; 563,0 
P8;2024-02-13; 610,4 
P8;2024-02-14; 596,5 
P8;2024-02-15; 551,7 
P8;2024-02-16; 531,5 
P8;2024-02-17; 555,5 
P8;2024-02-18; 535,7 
P8;2024-02-19; 555,5 
P8;2024-02-20; 581,4 
P8;2024-02-21; 601,6 
P8;2024-02-22; 531,6 
P8;2024-02-23; 580,6 
P8;2024-02-24; 555,4 
P8;2024-02-25; 550,5 
P8;2024-02-26; 558,4 
P8;2024-02-27; 512,0 
P8;2024-02-28; 508,7 
P8;2024-02-29; 495,5 
P8;2024-03-01; 479,1 
P8;2024-03-02; 488,0 
P8;2024-03-03; 463,9 
P8;2024-03-04; 479,9 
P8;2024-03-05; 512,5 
P8;2024-03-06; 522,2 
P8;2024-03-07; 529,7 
P8;2024-03-08; 543,9 
P8;2024-03-09; 534,2 
P8;2024-03-10; 523,1 
P8;2024-03-11; 545,3 
P8;2024-03-12; 569,3 
P8;2024-03-13; 569,8 
P8;2024-03-14; 494,0 
P8;2024-03-15; 569,3 
P8;2024-03-16; 568,5 
P8;2024-03-17; 568,6 
P8;2024-03-18; 477,2 
P8;2024-03-19; 598,7 
P8;2024-03-20; 630,4 
P8;2024-03-21; 642,1 
P8;2024-03-22; 671,8 
P8;2024-03-23; 638,9 
P8;2024-03-24; 528,4 
P8;2024-03-25; 658,8 
P8;2024-03-26; 798,8 
P8;2024-03-27; 858,7 
P8;2024-03-28; 599,6 
P8;2024-03-29; 787,8 
P8;2024-03-30; 699,1 
P8;2024-03-31; 689,3 
P8;2024-04-01; 788,2 
P8;2024-04-02; 1.027,7 
P8;2024-04-03; 1.247,6 
P8;2024-04-04; 968,6 
P8;2024-04-05; 843,2 
P8;2024-04-06; 505,1 
P8;2024-04-07; 493,3 
P8;2024-04-08; 833,0 
P8;2024-04-09; 907,7 
P8;2024-04-10; 970,1 
P8;2024-04-11; 1.008,4 
P8;2024-04-12; 1.012,6 
P8;2024-04-13; 997,6 
P8;2024-04-14; 1.007,7 
P8;2024-04-15; 1.058,9 
P8;2024-04-16; 1.059,4 
P8;2024-04-17; 1.044,6 
P8;2024-04-18; 1.033,4 
P8;2024-04-19; 1.005,1 
P8;2024-04-20; 863,2 
P8;2024-04-21; 294,2 
P8;2024-04-22; 708,3 
P8;2024-04-23; 413,5 
P8;2024-04-24; 111,0 
P8;2024-04-25; 179,1 
P8;2024-04-26; 199,1 
P8;2024-04-27; 113,0 
P8;2024-04-28; 102,2 
P8;2024-04-29; 110,0 
P8;2024-04-30; 108,4 
P8;2024-05-01; 131,1 
P8;2024-05-02; 171,6 
P8;2024-05-03; 254,3 
P8;2024-05-04; 319,9 
P8;2024-05-05; 279,3 
P8;2024-05-06; 300,1 
P8;2024-05-07; 267,6 
P8;2024-05-08; 298,6 
P8;2024-05-09; 255,5 
P8;2024-05-10; 219,1 
P8;2024-05-11; 216,1 
P8;2024-05-12; 100,2 
P8;2024-05-13; 161,3 
P8;2024-05-14; 196,3 
P8;2024-05-15; 178,8 
P8;2024-05-16; 188,6 
P8;2024-05-17; 185,8 
P8;2024-05-18; 147,2 
P8;2024-05-19; 145,6 
P8;2024-05-20; 265,3 
P8;2024-05-21; 243,2 
P8;2024-05-22; 375,1 
P8;2024-05-23; 370,1 
P8;2024-05-24; 378,6 
P8;2024-05-25; 414,7 
P8;2024-05-26; 157,0 
P8;2024-05-27; 415,2 
P8;2024-05-28; 305,9 
P8;2024-05-29; 412,7 
P8;2024-05-30; 231,6 
P8;2024-05-31; 155,3 
P8;2024-06-01; 165,3 
P8;2024-06-02; 161,9 
P8;2024-06-03; 200,6 
P8;2024-06-04; 307,8 
P8;2024-06-05; 298,5 
P8;2024-06-06; 365,9 
P8;2024-06-07; 329,0 
P8;2024-06-08; 325,0 
P8;2024-06-09; 266,1 
P8;2024-06-10; 234,7 
P8;2024-06-11; 268,2 
P8;2024-06-12; 266,6 
P8;2024-06-13; 348,5 
P8;2024-06-14; 365,8 
P8;2024-06-15; 243,9 
P8;2024-06-16; 244,6 
P8;2024-06-17; 168,4 
P8;2024-06-18; 179,2 
P8;2024-06-19; 308,6 
P8;2024-06-20; 331,4 
P8;2024-06-21; 212,6 
P8;2024-06-22; 205,9 
P8;2024-06-23; 181,8 
P8;2024-06-24; 237,6 
P8;2024-06-25; 252,4 
P8;2024-06-26; 212,3 
P8;2024-06-27; 249,0 
P8;2024-06-28; 183,6 
P8;2024-06-29; 141,1 
P8;2024-06-30; 106,9 
P8;2024-07-01; 107,8 
P8;2024-07-02; 134,6 
P8;2024-07-03; 201,1 
P8;2024-07-04; 198,5 
P8;2024-07-05; 108,9 
P8;2024-07-06; 109,5 
P8;2024-07-07; 104,8 
P8;2024-07-08; 109,8 
P8;2024-07-09; 205,5 
P8;2024-07-10; 130,5 
P8;2024-07-11; 239,0 
P8;2024-07-12; 249,1 
P8;2024-07-13; 233,7 
P8;2024-07-14; 229,6 
P8;2024-07-15; 279,4 
P8;2024-07-16; 253,5 
P8;2024-07-17; 256,5 
P8;2024-07-18; 297,0 
P8;2024-07-19; 298,9 
P8;2024-07-20; 264,0 
P8;2024-07-21; 280,1 
P8;2024-07-22; 387,7 
P8;2024-07-23; 431,9 
P8;2024-07-24; 349,5 
P8;2024-07-25; 306,8 
P8;2024-07-26; 296,0 
P8;2024-07-27; 318,9 
P8;2024-07-28; 230,0 
P8;2024-07-29; 317,1 
P8;2024-07-30; 398,0 
P8;2024-07-31; 404,8 
P8;2024-08-01; 427,9 
P8;2024-08-02; 407,8 
P8;2024-08-03; 428,8 
P8;2024-08-04; 439,7 
P8;2024-08-05; 508,4 
P8;2024-08-06; 498,8 
P8;2024-08-07; 424,6 
P8;2024-08-08; 533,3 
P8;2024-08-09; 445,0 
P8;2024-08-10; 526,3 
P8;2024-08-11; 106,8 
P8;2024-08-12; 591,4 
P8;2024-08-13; 610,3 
P8;2024-08-14; 673,2 
P8;2024-08-15; 623,1 
P8;2024-08-16; 590,0 
P8;2024-08-17; 538,8 
P8;2024-08-18; 598,2 
P8;2024-08-19; 624,5 
P8;2024-08-20; 719,0 
P8;2024-08-21; 708,6 
P8;2024-08-22; 768,4 
P8;2024-08-23; 708,1 
P8;2024-08-24; 623,6 
P8;2024-08-25; 515,8 
P8;2024-08-26; 519,3 
P8;2024-08-27; 521,4 
P8;2024-08-28; 524,7 
P8;2024-08-29; 470,0 
P8;2024-08-30; 444,5 
P8;2024-08-31; 508,9 
P8;2024-09-01; 557,5 
P8;2024-09-02; 645,0 
P8;2024-09-03; 630,5 
P8;2024-09-04; 632,6 
P8;2024-09-05; 665,2 
P8;2024-09-06; 682,6 
P8;2024-09-07; 698,5 
P8;2024-09-08; 403,2 
P8;2024-09-09; 623,8 
P8;2024-09-10; 757,3 
P8;2024-09-11; 771,6 
P8;2024-09-12; 817,7 
P8;2024-09-13; 782,7 
P8;2024-09-14; 847,3 
P8;2024-09-15; 668,3 
P8;2024-09-16; 904,3 
P8;2024-09-17; 919,6 
P8;2024-09-18; 921,1 
P8;2024-09-19; 916,6 
P8;2024-09-20; 932,2 
P8;2024-09-21; 933,8 
P8;2024-09-22; 927,3 
P8;2024-09-23; 934,5 
P8;2024-09-24; 933,8 
P8;2024-09-25; 905,8 
P8;2024-09-26; 905,7 
P8;2024-09-27; 890,1 
P8;2024-09-28; 889,2 
P8;2024-09-29; 880,1 
P8;2024-09-30; 2.498,8 
P8;2024-10-01; 943,1 
P8;2024-10-02; 944,6 
P8;2024-10-03; 1.089,2 
P8;2024-10-04; 1.188,4 
P8;2024-10-05; 977,6 
P8;2024-10-06; 895,7 
P8;2024-10-07; 1.487,6 
P8;2024-10-08; 1.390,5 
P8;2024-10-09; 1.549,6 
P8;2024-10-10; 1.042,7 
P8;2024-10-11; 918,4 
P8;2024-10-12; 649,9 
P8;2024-10-13; 611,7 
P8;2024-10-14; 868,0 
P8;2024-10-15; 1.397,6 
P8;2024-10-16; 1.397,6 
P8;2024-10-17; 1.292,6 
P8;2024-10-18; 1.847,6 
P8;2024-10-19; 1.188,2 
P8;2024-10-20; 930,2 
P8;2024-10-21; 897,4 
P8;2024-10-22; 944,5 
P8;2024-10-23; 1.083,5 
P8;2024-10-24; 1.088,4 
P8;2024-10-25; 1.797,6 
P8;2024-10-26; 1.097,6 
P8;2024-10-27; 490,3 
P8;2024-10-28; 1.747,7 
P8;2024-10-29; 1.743,6 
P8;2024-10-30; 1.577,6 
P8;2024-10-31; 2.457,1 
P8;2024-11-01; 2.459,2 
P8;2024-11-02; 2.459,2 
P8;2024-11-03; 2.459,2 
P8;2024-11-04; 1.899,7 
P8;2024-11-05; 892,0 
P8;2024-11-06; 999,3 
P8;2024-11-07; 1.449,7 
P8;2024-11-08; 999,7 
P8;2024-11-09; 700,4 
P8;2024-11-10; 588,5 
P8;2024-11-11; 700,8 
P8;2024-11-12; 1.451,9 
P8;2024-11-13; 585,3 
P8;2024-11-14; 899,1 
P8;2024-11-15; 896,3 
P8;2024-11-16; 475,2 
P8;2024-11-17; 116,3 
P8;2024-11-18; 651,6 
P8;2024-11-19; 778,9 
P8;2024-11-20; 760,3 
P8;2024-11-21; 374,8 
P8;2024-11-22; 754,8 
P8;2024-11-23; 617,1 
P8;2024-11-24; 102,0 
P8;2024-11-25; 307,5 
P8;2024-11-26; 339,4 
P8;2024-11-27; 716,8 
P8;2024-11-28; 756,3 
P8;2024-11-29; 705,3 
P8;2024-11-30; 108,7 
P8;2024-12-01; 115,4 
P8;2024-12-02; 638,1 
P8;2024-12-03; 725,4 
P8;2024-12-04; 760,3 
P8;2024-12-05; 768,8 
P8;2024-12-06; 766,1 
P8;2024-12-07; 803,1 
P8;2024-12-08; 249,7 
P8;2024-12-09; 845,5 
P8;2024-12-10; 856,1 
P8;2024-12-11; 865,6 
P8;2024-12-12; 826,5 
P8;2024-12-13; 926,1 
P8;2024-12-14; 995,6 
P8;2024-12-15; 753,5 
P8;2024-12-16; 951,6 
P8;2024-12-17; 955,1 
P8;2024-12-18; 908,0 
P8;2024-12-19; 773,8 
P8;2024-12-20; 833,1 
P8;2024-12-21; 936,0 
P8;2024-12-22; 796,5 
P8;2024-12-23; 760,7 
P8;2024-12-24; 627,8 
P8;2024-12-25; 112,0 
P8;2024-12-26; 511,6 
P8;2024-12-27; 120,3 
P8;2024-12-28; 429,2 
P8;2024-12-29; 111,0 
P8;2024-12-30; 209,4 
P8;2024-12-31; 119,1 
P8;2025-01-01; 113,1 
P8;2025-01-02; 440,2 
P8;2025-01-03; 480,4 
P8;2025-01-04; 399,8 
P8;2025-01-05; 125,6 
P8;2025-01-06; 191,9 
P8;2025-01-07; 256,0 
P8;2025-01-08; 223,3 
P8;2025-01-09; 202,8 
P8;2025-01-10; 202,1 
P8;2025-01-11; 255,6 
P8;2025-01-12; 262,0 
P8;2025-01-13; 346,3 
P8;2025-01-14; 420,6 
P8;2025-01-15; 499,9 
P8;2025-01-16; 579,5 
P8;2025-01-17; 689,6 
P8;2025-01-18; 575,1 
P8;2025-01-19; 574,5 
P8;2025-01-20; 650,3 
P8;2025-01-21; 591,8 
P8;2025-01-22; 636,3 
P8;2025-01-23; 728,7 
P8;2025-01-24; 671,8 
P8;2025-01-25; 701,7 
P8;2025-01-26; 704,2 
P8;2025-01-27; 806,8 
P8;2025-01-28; 726,2 
P8;2025-01-29; 661,0 
P8;2025-01-30; 720,0 
P8;2025-01-31; 550,0 
P8;2025-02-01; 524,7 
P8;2025-02-02; 362,8 
P8;2025-02-03; 576,4 
P8;2025-02-04; 655,3 
P8;2025-02-05; 716,7 
P8;2025-02-06; 705,7 
P8;2025-02-07; 645,4 
P8;2025-02-08; 496,4 
P8;2025-02-09; 555,2 
P8;2025-02-10; 550,8 
P8;2025-02-11; 247,4 
P8;2025-02-12; 587,3 
P8;2025-02-13; 456,1 
P8;2025-02-14; 446,7 
P8;2025-02-15; 450,9 
P8;2025-02-16; 309,4 
P8;2025-02-17; 309,6 
P8;2025-02-18; 244,5 
P8;2025-02-19; 206,1 
P8;2025-02-20; 220,8 
P8;2025-02-21; 181,0 
P8;2025-02-22; 181,4 
P8;2025-02-23; 174,9 
P8;2025-02-24; 197,7 
P8;2025-02-25; 194,3 
P8;2025-02-26; 190,5 
P8;2025-02-27; 178,0 
P8;2025-02-28; 161,7 
P8;2025-03-01; 169,3 
P8;2025-03-02; 142,3 
P8;2025-03-03; 188,6 
P8;2025-03-04; 209,1 
P8;2025-03-05; 201,3 
P8;2025-03-06; 147,3 
P8;2025-03-07; 129,1 
P8;2025-03-08; 131,2 
P8;2025-03-09; 131,1 
P8;2025-03-10; 160,0 
P8;2025-03-11; 198,7 
P8;2025-03-12; 217,7 
P8;2025-03-13; 210,0 
P8;2025-03-14; 161,4 
P8;2025-03-15; 190,9 
P8;2025-03-16; 192,4 
P8;2025-03-17; 201,4 
P8;2025-03-18; 186,7 
P8;2025-03-19; 192,2 
P8;2025-03-20; 185,8 
P8;2025-03-21; 181,1 
P8;2025-03-22; 179,3 
P8;2025-03-23; 115,0 
P8;2025-03-24; 155,1 
P8;2025-03-25; 182,5 
P8;2025-03-26; 165,6 
P8;2025-03-27; 210,8 
P8;2025-03-28; 170,1 
P8;2025-03-29; 160,6 
P8;2025-03-30; 131,1 
P8;2025-03-31; 168,9 
P8;2025-04-01; 165,0 
P8;2025-04-02; 165,4 
P8;2025-04-03; 156,5 
P8;2025-04-04; 113,7 
P8;2025-04-05; 115,1 
P8;2025-04-06; 120,6 
P8;2025-04-07; 118,0 
P8;2025-04-08; 145,0 
P8;2025-04-09; 117,5 
P8;2025-04-10; 148,1 
P8;2025-04-11; 109,3 
P8;2025-04-12; 107,6 
P8;2025-04-13; 108,2 
P8;2025-04-14; 107,2 
P8;2025-04-15; 115,5 
P8;2025-04-16; 114,0 
P8;2025-04-17; 107,4 
P8;2025-04-18; 113,7 
P8;2025-04-19; 115,8 
P8;2025-04-20; 113,3 
P8;2025-04-21; 106,0 
P8;2025-04-22; 113,8 
P8;2025-04-23; 117,1 
P8;2025-04-24; 113,9 
P8;2025-04-25; 114,9 
P8;2025-04-26; 108,8 
P8;2025-04-27; 110,7 
P8;2025-04-28; 108,9 
P8;2025-04-29; 107,3 
P8;2025-04-30; 107,6 
P8;2025-05-01; 107,4 
P8;2025-05-02; 107,9 
P8;2025-05-03; 108,3 
P8;2025-05-04; 105,1 
P8;2025-05-05; 106,7 
P8;2025-05-06; 109,3 
P8;2025-05-07; 110,1 
P8;2025-05-08; 106,7 
P8;2025-05-09; 105,0 
P8;2025-05-10; 104,8 
P8;2025-05-11; 109,4 
P8;2025-05-12; 107,1 
P8;2025-05-13; 111,3 
P8;2025-05-14; 115,4 
P8;2025-05-15; 119,5 
P8;2025-05-16; 108,2 
P8;2025-05-17; 112,2 
P8;2025-05-18; 106,7 
P8;2025-05-19; 105,8 
P8;2025-05-20; 110,5 
P8;2025-05-21; 106,7 
P8;2025-05-22; 108,3 
P8;2025-05-23; 113,1 
P8;2025-05-24; 107,8 
P8;2025-05-25; 108,4 
P8;2025-05-26; 108,6 
P8;2025-05-27; 108,7 
P8;2025-05-28; 105,2 
P8;2025-05-29; 105,5 
P8;2025-05-30; 109,7 
P8;2025-05-31; 105,8 
P8;2025-06-01; 106,8 
P8;2025-06-02; 106,1 
P8;2025-06-03; 106,2 
P8;2025-06-04; 104,9 
P8;2025-06-05; 109,5 
P8;2025-06-06; 105,8 
P8;2025-06-07; 104,9 
P8;2025-06-08; 108,2 
P8;2025-06-09; 107,1 
P8;2025-06-10; 108,9 
P8;2025-06-11; 108,2 
P8;2025-06-12; 110,2 
P8;2025-06-13; 109,3 
P8;2025-06-14; 109,7 
P8;2025-06-15; 112,7 
P8;2025-06-16; 110,2 
P8;2025-06-17; 105,6 
P8;2025-06-18; 105,1 
P8;2025-06-19; 107,6 
P8;2025-06-20; 105,4 
P8;2025-06-21; 105,9 
P8;2025-06-22; 106,3 
P8;2025-06-23; 109,5 
P8;2025-06-24; 107,5 
P8;2025-06-25; 105,0 
P8;2025-06-26; 107,9 
P8;2025-06-27; 109,6 
P8;2025-06-28; 105,9 
P8;2025-06-29; 104,2 
P8;2025-06-30; 106,0 
P8;2025-07-01; 104,5 
P8;2025-07-02; 108,2 
P8;2025-07-03; 109,0 
P8;2025-07-04; 107,5 
P8;2025-07-05; 105,8 
P8;2025-07-06; 108,9 
P8;2025-07-07; 105,6 
P8;2025-07-08; 108,1 
P8;2025-07-09; 112,2 
P8;2025-07-10; 156,3 
P8;2025-07-11; 112,9 
P8;2025-07-12; 113,6 
P8;2025-07-13; 110,1 
P8;2025-07-14; 105,8 
P8;2025-07-15; 106,9 
P8;2025-07-16; 112,7 
P8;2025-07-17; 105,0 
P8;2025-07-18; 105,1 
P8;2025-07-19; 104,4 
